Client_ID,Age,Gender,Marital_Status,Education,Employment_Status,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Number_of_Dependents,Housing_Status,Default_History,Current_Loan_Status,Previous_Loans,Overdue_Amount,Late_Payments,Bank_Balance,Default_Risk
C100234,50,Male,Divorced,Other,Unemployed,177781,233356,48,836,3,Own,0,Closed,7,56858,14,278836,Low
C100235,18,Male,Married,Bachelors,Retired,127535,323581,36,352,0,Mortgage,0,Rejected,0,75668,8,39566,Low
C100236,36,Female,Single,Other,Unemployed,35063,33299,120,546,1,Mortgage,0,Approved,1,4309,11,82459,Low
C100237,19,Male,Divorced,High School,Employed,155795,439335,48,636,0,Mortgage,0,Ongoing,3,88460,18,439763,Low
C100238,61,Male,Divorced,PhD,Unemployed,24213,82093,36,580,1,Own,0,Closed,0,96299,8,121997,Low
C100239,43,Male,Widowed,Bachelors,Employed,42797,174720,60,332,3,Own,0,Approved,2,98669,12,114777,Low
C100240,49,Male,Widowed,Masters,Employed,104946,412312,180,847,0,Mortgage,0,Approved,3,5911,17,310969,High
C100241,23,Male,Widowed,High School,Unemployed,108918,130113,240,642,0,Mortgage,0,Closed,9,67757,3,177137,Medium
C100242,49,Male,Married,High School,Employed,196289,366461,240,538,1,Own,0,Closed,2,49424,19,450739,Medium
C100243,21,Female,Single,Other,Employed,43655,472495,12,791,3,Own,0,Rejected,4,79620,0,197156,Low
C100244,28,Female,Widowed,High School,Self-Employed,163659,405607,24,476,3,Own,0,Closed,9,36389,19,65537,Medium
C100245,34,Female,Widowed,Bachelors,Retired,42555,251935,60,343,1,Rent,0,Closed,6,53737,2,279585,Medium
C100246,55,Male,Widowed,Other,Employed,48071,342035,60,603,1,Own,1,Rejected,7,30618,10,144697,Low
C100247,41,Female,Single,High School,Retired,40239,461046,48,568,1,Mortgage,0,Rejected,7,15541,1,272609,Medium
C100248,22,Male,Single,Masters,Self-Employed,143441,468999,48,699,3,Own,1,Closed,1,16985,5,433736,Low
C100249,69,Male,Widowed,Bachelors,Self-Employed,117138,307430,24,730,3,Mortgage,0,Closed,0,60486,2,490428,Medium
C100250,51,Male,Widowed,Masters,Self-Employed,69151,207898,240,720,0,Mortgage,0,Closed,5,74339,9,127339,High
C100251,23,Male,Divorced,Masters,Self-Employed,22203,497828,12,430,3,Mortgage,0,Ongoing,0,56630,8,43892,Low
C100252,39,Female,Widowed,Other,Retired,164707,244060,60,709,2,Own,0,Ongoing,5,65862,13,136698,Low
C100253,28,Male,Married,PhD,Unemployed,152216,358497,120,524,2,Own,0,Approved,6,59050,15,480181,Medium
C100254,65,Female,Married,Other,Unemployed,183771,116027,48,442,1,Own,0,Approved,8,61786,17,479347,High
C100255,33,Male,Widowed,Bachelors,Retired,111663,304739,240,839,1,Own,0,Closed,9,68463,3,182385,Medium
C100256,50,Female,Single,Bachelors,Employed,149844,133840,60,424,1,Own,0,Rejected,9,62191,17,122818,Medium
C100257,26,Female,Divorced,Other,Retired,32213,67740,12,511,0,Rent,1,Closed,0,79063,1,304669,Medium
C100258,23,Female,Single,PhD,Employed,36944,318073,240,727,2,Own,0,Closed,6,96599,9,279122,Medium
C100259,33,Female,Widowed,Other,Employed,86723,37827,36,736,2,Rent,0,Approved,3,84028,11,235998,High
C100260,46,Female,Married,Bachelors,Unemployed,88947,31209,12,537,3,Mortgage,0,Closed,8,34732,6,273103,Low
C100261,20,Female,Divorced,PhD,Self-Employed,185529,102654,60,627,2,Mortgage,1,Closed,3,58553,15,321642,High
C100262,37,Male,Single,Bachelors,Unemployed,55191,376091,60,418,3,Mortgage,0,Approved,1,25599,16,244026,Low
C100263,53,Female,Single,PhD,Unemployed,92264,478968,24,345,0,Mortgage,0,Approved,0,87221,13,143033,Low
C100264,36,Male,Widowed,PhD,Retired,184816,78396,240,383,1,Rent,0,Rejected,6,83674,17,366455,Low
C100265,43,Female,Divorced,Other,Retired,183958,215033,240,651,1,Rent,0,Rejected,6,30252,0,54423,Medium
C100266,20,Male,Married,Other,Employed,119846,412022,240,312,3,Mortgage,0,Rejected,2,60288,1,157582,Low
C100267,36,Female,Widowed,Other,Retired,139550,380398,60,471,4,Own,1,Ongoing,4,71817,13,261781,Low
C100268,37,Female,Divorced,PhD,Employed,104963,226519,240,533,3,Mortgage,0,Ongoing,9,57017,5,56479,Medium
C100269,49,Male,Single,PhD,Employed,20972,423622,240,480,0,Mortgage,0,Closed,6,59229,14,145482,Medium
C100270,24,Female,Widowed,Bachelors,Self-Employed,119219,170432,48,350,2,Rent,1,Rejected,7,2075,3,73052,Medium
C100271,69,Female,Single,Masters,Self-Employed,157693,255140,120,694,3,Mortgage,0,Approved,8,4028,8,301737,Medium
C100272,58,Female,Single,Other,Unemployed,69738,85000,24,728,0,Rent,0,Rejected,9,69737,14,250042,Medium
C100273,50,Male,Widowed,Bachelors,Self-Employed,74777,494339,60,573,1,Rent,0,Closed,9,61213,4,12119,Medium
C100274,57,Female,Widowed,Bachelors,Employed,34530,43865,240,506,4,Mortgage,0,Ongoing,0,81691,5,6482,Medium
C100275,56,Male,Widowed,High School,Retired,158426,142530,12,447,4,Own,0,Ongoing,8,47260,10,124726,Low
C100276,35,Female,Widowed,Other,Self-Employed,66529,276295,60,599,3,Rent,0,Closed,5,26398,12,482472,Low
C100277,57,Female,Widowed,Bachelors,Self-Employed,122895,190941,12,752,2,Rent,0,Rejected,5,44138,11,54072,Low
C100278,18,Male,Single,High School,Self-Employed,71714,397903,12,848,3,Rent,1,Closed,6,34024,6,213044,Medium
C100279,28,Female,Married,Other,Self-Employed,144750,238542,60,682,4,Mortgage,0,Closed,8,57539,19,180133,Low
C100280,45,Female,Married,PhD,Employed,192304,339168,12,833,4,Mortgage,0,Ongoing,6,87890,11,213248,Medium
C100281,42,Male,Widowed,High School,Employed,140883,422757,120,532,1,Rent,0,Ongoing,6,4297,9,120379,Low
C100282,67,Female,Single,PhD,Unemployed,163622,129001,36,428,2,Own,0,Ongoing,2,51308,2,228573,Medium
C100283,40,Male,Married,Masters,Retired,108196,420019,24,536,2,Mortgage,1,Closed,9,78366,1,400971,Medium
C100284,48,Male,Married,Masters,Unemployed,80385,48183,60,784,4,Own,0,Rejected,8,22241,19,493613,Medium
C100285,47,Male,Married,Masters,Unemployed,84736,180848,180,540,4,Own,1,Closed,3,98344,0,191747,Low
C100286,59,Female,Single,Masters,Self-Employed,50268,329467,36,522,3,Mortgage,0,Rejected,5,61158,5,450574,Low
C100287,52,Male,Widowed,Bachelors,Retired,155362,391122,240,398,3,Rent,0,Rejected,6,45945,12,346960,Low
C100288,24,Male,Widowed,Masters,Self-Employed,50138,95254,12,572,1,Own,1,Closed,8,90793,9,232051,Low
C100289,33,Female,Widowed,Bachelors,Employed,144650,147242,12,698,4,Rent,0,Rejected,9,2859,12,118795,High
C100290,43,Male,Divorced,Bachelors,Unemployed,33432,219038,24,816,3,Own,0,Rejected,2,67998,4,100352,Medium
C100291,65,Female,Divorced,Other,Retired,87058,52284,36,729,1,Rent,1,Closed,1,43379,7,198732,Low
C100292,69,Female,Divorced,Bachelors,Employed,78175,145332,36,822,2,Mortgage,0,Ongoing,1,34442,10,389661,High
C100293,66,Female,Single,Bachelors,Unemployed,53329,405852,60,647,4,Own,0,Closed,1,92963,18,151241,Medium
C100294,19,Female,Married,Masters,Retired,163400,107491,240,750,0,Own,1,Ongoing,8,49515,18,58339,Medium
C100295,18,Male,Married,Bachelors,Unemployed,185319,41108,12,341,4,Own,0,Rejected,7,46315,3,19333,Low
C100296,65,Male,Single,PhD,Retired,26677,240553,180,393,3,Rent,0,Ongoing,8,81695,9,236360,Medium
C100297,29,Male,Single,Masters,Unemployed,70357,255533,48,785,4,Own,0,Ongoing,8,68054,8,83585,Low
C100298,22,Male,Widowed,High School,Self-Employed,75812,283085,240,816,0,Own,0,Approved,0,46951,6,390149,Medium
C100299,54,Male,Widowed,Masters,Unemployed,61616,205043,180,449,4,Rent,0,Approved,9,8691,17,170058,Low
C100300,49,Female,Divorced,Bachelors,Unemployed,65534,426571,60,798,3,Rent,0,Ongoing,9,18854,8,225625,Medium
C100301,26,Male,Divorced,PhD,Retired,84162,77836,60,670,2,Mortgage,0,Approved,8,49730,5,208731,Low
C100302,58,Male,Single,Masters,Retired,64711,247045,60,784,3,Rent,1,Ongoing,0,89947,5,96588,Medium
C100303,52,Male,Divorced,PhD,Self-Employed,173877,354863,24,682,1,Own,0,Approved,4,61208,12,322213,Low
C100304,36,Female,Married,High School,Retired,115980,169805,24,491,3,Own,0,Rejected,3,81435,16,408395,Low
C100305,65,Female,Single,High School,Unemployed,40143,12444,240,520,1,Mortgage,0,Closed,7,80274,14,396114,High
C100306,33,Male,Single,Other,Retired,128380,358435,60,346,4,Mortgage,0,Approved,4,80365,8,154897,Medium
C100307,20,Female,Married,Other,Retired,167089,245002,120,426,1,Own,0,Closed,8,22226,5,376317,Low
C100308,37,Male,Widowed,Masters,Retired,61423,93598,48,306,4,Rent,0,Approved,0,1257,16,356242,Low
C100309,41,Male,Widowed,Other,Self-Employed,61713,265295,36,415,1,Own,0,Ongoing,7,6635,4,474779,Low
C100310,50,Female,Married,PhD,Self-Employed,94310,412826,36,665,3,Mortgage,0,Approved,5,2972,2,227595,Medium
C100311,41,Female,Married,Other,Employed,22205,71036,12,345,0,Own,0,Approved,0,70577,15,79327,Low
C100312,69,Male,Divorced,PhD,Self-Employed,73266,9554,36,692,4,Own,0,Closed,1,88594,1,337203,Medium
C100313,28,Male,Single,Other,Self-Employed,163414,30545,180,322,1,Own,0,Closed,3,95543,19,104140,Low
C100314,66,Female,Divorced,Other,Self-Employed,101863,397889,36,430,0,Mortgage,1,Approved,4,53137,2,248563,Low
C100315,25,Male,Married,Other,Unemployed,172272,448355,48,426,1,Mortgage,0,Closed,0,68524,8,375382,Medium
C100316,53,Female,Divorced,Bachelors,Employed,158260,329115,36,744,1,Mortgage,0,Approved,9,1524,18,176739,Medium
C100317,55,Male,Married,Bachelors,Unemployed,146233,313203,180,608,1,Rent,0,Ongoing,6,72023,13,96953,Medium
C100318,57,Female,Divorced,Other,Self-Employed,22808,404987,48,732,3,Mortgage,0,Ongoing,3,78181,13,263389,Low
C100319,37,Male,Divorced,PhD,Self-Employed,33851,481251,24,772,1,Rent,0,Rejected,0,45181,16,411925,Medium
C100320,52,Male,Widowed,Masters,Employed,150982,74468,48,347,0,Rent,1,Closed,5,38607,7,187749,Low
C100321,65,Female,Married,High School,Employed,166130,31055,24,381,1,Mortgage,0,Approved,8,30801,16,385708,Low
C100322,42,Male,Divorced,Bachelors,Retired,34620,435418,48,408,2,Rent,0,Ongoing,8,24827,16,428349,Low
C100323,52,Male,Single,Other,Self-Employed,82995,425916,60,562,4,Rent,1,Rejected,3,71208,6,158761,High
C100324,42,Female,Divorced,High School,Self-Employed,56681,270711,180,330,3,Own,0,Rejected,6,381,8,19522,Medium
C100325,46,Male,Divorced,Bachelors,Unemployed,84509,465410,120,657,2,Rent,0,Approved,9,1804,3,240520,Low
C100326,35,Male,Single,Masters,Retired,87703,178908,240,779,2,Rent,0,Rejected,0,18371,9,31935,Low
C100327,63,Male,Married,PhD,Self-Employed,62136,242320,24,488,0,Mortgage,0,Rejected,9,29388,3,41102,Low
C100328,35,Female,Widowed,Other,Unemployed,113699,31627,24,304,0,Own,0,Approved,8,70754,4,452509,Medium
C100329,19,Female,Widowed,Masters,Employed,108456,174640,36,585,3,Rent,0,Rejected,0,68178,1,24729,Low
C100330,52,Female,Widowed,Bachelors,Unemployed,103086,418976,24,693,3,Rent,0,Rejected,8,49175,14,72797,Low
C100331,33,Male,Single,Other,Self-Employed,187415,166057,48,754,4,Rent,1,Approved,5,15776,8,314564,Low
C100332,58,Male,Divorced,High School,Unemployed,137529,84944,60,725,1,Mortgage,0,Approved,9,352,8,414073,Medium
C100333,53,Male,Married,PhD,Unemployed,38254,100368,60,326,3,Mortgage,0,Ongoing,6,22600,0,251486,Medium
C100334,50,Male,Divorced,Bachelors,Retired,81273,45785,36,426,3,Own,0,Rejected,3,12982,11,457464,Low
C100335,21,Female,Widowed,PhD,Retired,137574,433799,48,434,1,Rent,1,Ongoing,8,53240,12,188409,Medium
C100336,50,Male,Divorced,Other,Employed,134847,431954,48,834,4,Own,0,Ongoing,5,61954,19,352789,Low
C100337,31,Male,Single,Masters,Retired,125547,29204,12,630,0,Mortgage,0,Closed,5,66306,12,212533,Low
C100338,38,Male,Single,PhD,Unemployed,32926,477037,240,691,4,Rent,0,Approved,9,29725,13,39548,Low
C100339,65,Female,Married,High School,Retired,109527,496727,24,307,1,Rent,0,Closed,5,54721,9,482105,Medium
C100340,37,Male,Married,Bachelors,Self-Employed,127387,21643,36,560,0,Own,0,Approved,3,64991,16,241358,Medium
C100341,25,Male,Widowed,High School,Unemployed,47563,337705,60,498,0,Rent,0,Closed,6,31658,16,210924,Low
C100342,24,Male,Married,PhD,Unemployed,181760,42126,180,685,0,Mortgage,0,Approved,1,46536,13,275124,Low
C100343,20,Male,Divorced,Masters,Unemployed,185202,63126,120,771,4,Own,0,Rejected,1,11073,16,443154,Low
C100344,34,Male,Single,Masters,Self-Employed,20925,349568,12,478,1,Own,0,Rejected,5,50899,18,333985,Medium
C100345,50,Female,Single,High School,Unemployed,71595,129453,240,749,4,Rent,1,Ongoing,8,91162,2,459217,Medium
C100346,65,Male,Single,Other,Retired,150249,312402,48,539,4,Mortgage,1,Closed,2,54627,3,384397,Medium
C100347,29,Male,Married,Other,Self-Employed,36321,301671,24,823,2,Rent,0,Ongoing,6,97896,10,96533,Low
C100348,68,Male,Single,Masters,Unemployed,161841,291042,60,482,3,Own,0,Closed,8,17005,15,10711,Low
C100349,39,Male,Single,High School,Retired,187820,248677,180,657,4,Own,0,Approved,8,98322,12,426124,Low
C100350,39,Male,Single,High School,Retired,191100,478139,12,675,2,Mortgage,0,Approved,2,76303,17,106106,Medium
C100351,63,Male,Widowed,High School,Employed,36151,455128,48,837,1,Own,0,Closed,0,58137,10,345791,Medium
C100352,47,Male,Widowed,PhD,Retired,96133,182507,60,381,2,Mortgage,0,Closed,1,68877,10,273975,Low
C100353,55,Male,Married,Other,Retired,54187,8794,60,657,4,Rent,1,Rejected,7,24110,8,395207,Medium
C100354,55,Male,Single,Other,Employed,63835,467342,48,484,1,Mortgage,0,Closed,6,13457,1,238377,Low
C100355,62,Male,Married,PhD,Employed,20059,412914,48,587,2,Rent,0,Rejected,0,44699,2,320758,Medium
C100356,68,Female,Single,Bachelors,Self-Employed,47235,148404,36,361,4,Rent,0,Closed,2,34670,13,101185,Medium
C100357,25,Female,Single,PhD,Retired,114208,241346,60,806,1,Own,0,Rejected,7,98194,15,344766,Medium
C100358,44,Female,Single,High School,Self-Employed,87114,14593,48,761,1,Rent,0,Ongoing,6,53789,7,188585,Low
C100359,44,Female,Married,PhD,Self-Employed,196438,325276,120,329,3,Own,0,Rejected,4,29288,15,485594,Low
C100360,51,Male,Married,High School,Unemployed,149191,493859,240,330,4,Mortgage,0,Ongoing,2,97428,3,329761,Low
C100361,38,Female,Single,Masters,Self-Employed,132831,495242,180,592,3,Mortgage,0,Rejected,6,18324,8,436508,Low
C100362,47,Female,Divorced,High School,Self-Employed,141889,125973,180,472,1,Rent,1,Approved,4,15919,3,91545,Low
C100363,50,Male,Married,Other,Self-Employed,101583,106633,120,427,1,Mortgage,0,Rejected,0,33974,12,206230,High
C100364,45,Female,Widowed,PhD,Self-Employed,52160,16036,180,385,2,Rent,1,Closed,4,89757,1,168995,Low
C100365,64,Female,Married,High School,Employed,119011,361241,12,614,3,Mortgage,0,Ongoing,2,31785,17,306549,Low
C100366,50,Male,Single,Bachelors,Retired,25277,215980,180,327,0,Rent,1,Closed,1,82084,4,426248,High
C100367,22,Male,Divorced,Masters,Unemployed,152852,320308,24,421,4,Rent,0,Closed,2,6952,16,238420,Low
C100368,65,Male,Single,Bachelors,Employed,197651,498612,180,550,3,Mortgage,1,Approved,9,60255,9,417065,High
C100369,36,Female,Widowed,Bachelors,Unemployed,137101,155423,120,702,1,Mortgage,0,Rejected,3,13525,3,345827,Low
C100370,21,Female,Married,Bachelors,Unemployed,80750,231935,36,742,2,Mortgage,0,Approved,0,17595,5,417346,Low
C100371,52,Male,Married,Masters,Employed,76902,63413,48,571,4,Mortgage,0,Rejected,3,26057,9,57350,Medium
C100372,66,Male,Single,Masters,Self-Employed,136849,285203,24,412,4,Rent,0,Closed,8,1495,16,225302,Low
C100373,34,Female,Single,Masters,Employed,117052,294332,36,693,2,Rent,0,Rejected,0,59136,4,58783,Medium
C100374,61,Male,Widowed,Masters,Unemployed,147894,255156,60,318,1,Mortgage,1,Approved,6,81655,6,113174,Low
C100375,45,Female,Divorced,Bachelors,Unemployed,183233,365735,24,764,0,Mortgage,0,Ongoing,7,29749,4,457999,Low
C100376,47,Male,Widowed,Other,Self-Employed,195571,251545,120,490,2,Own,0,Approved,8,89890,7,374852,High
C100377,46,Male,Divorced,Other,Employed,182958,203924,36,792,0,Rent,0,Approved,6,77455,0,483340,Medium
C100378,63,Female,Married,Masters,Retired,159872,86795,48,462,3,Rent,0,Approved,8,40452,1,153335,Low
C100379,23,Male,Divorced,PhD,Unemployed,69460,499358,48,594,4,Mortgage,0,Ongoing,9,30622,15,327226,Low
C100380,52,Male,Divorced,High School,Employed,149424,257989,180,372,1,Own,0,Closed,2,24940,7,424193,Low
C100381,58,Male,Married,PhD,Self-Employed,90975,16829,36,608,0,Mortgage,1,Approved,0,56356,14,379599,Low
C100382,54,Female,Married,PhD,Self-Employed,153436,340817,60,601,1,Rent,0,Approved,1,86134,10,33715,Medium
C100383,41,Male,Married,PhD,Retired,36568,291646,180,607,3,Rent,1,Approved,9,98712,15,208512,High
C100384,46,Male,Widowed,Other,Unemployed,189164,425420,120,423,0,Own,0,Ongoing,0,16746,6,134853,Medium
C100385,66,Male,Married,High School,Retired,82679,268409,36,560,1,Mortgage,1,Ongoing,1,68976,16,223029,High
C100386,63,Male,Single,PhD,Retired,85781,171823,12,494,1,Own,0,Ongoing,8,13245,2,134418,Low
C100387,48,Male,Married,Masters,Retired,28430,486037,36,650,3,Mortgage,0,Closed,4,53570,14,486496,Low
C100388,52,Male,Married,Other,Retired,58692,422531,36,788,2,Own,0,Rejected,3,44511,3,242715,Low
C100389,50,Female,Married,Masters,Self-Employed,50086,314601,120,499,3,Mortgage,0,Closed,1,27567,2,326276,Medium
C100390,69,Female,Divorced,Masters,Unemployed,69671,51875,48,807,0,Mortgage,0,Closed,2,40659,10,14155,Medium
C100391,38,Male,Widowed,PhD,Retired,164973,327503,180,745,0,Mortgage,0,Closed,8,24029,1,16336,Low
C100392,49,Female,Married,Masters,Unemployed,23907,111334,60,379,4,Rent,0,Rejected,2,57791,6,50962,Medium
C100393,40,Female,Widowed,High School,Self-Employed,48604,127950,180,768,1,Mortgage,0,Approved,7,31428,14,91239,Medium
C100394,50,Male,Single,Masters,Self-Employed,57869,441636,36,741,0,Rent,0,Ongoing,0,1791,13,318505,Low
C100395,20,Female,Single,PhD,Employed,165609,169451,24,571,2,Own,0,Closed,4,89042,6,445080,Low
C100396,35,Female,Married,Masters,Employed,163573,257988,48,642,2,Mortgage,1,Ongoing,1,46739,16,351522,Low
C100397,42,Female,Single,Other,Unemployed,139261,331246,48,423,3,Rent,0,Ongoing,3,2389,9,208392,Medium
C100398,59,Female,Widowed,Other,Employed,188443,368971,240,522,0,Own,0,Ongoing,1,54538,17,72415,Low
C100399,48,Female,Divorced,Other,Retired,134639,190736,36,789,0,Mortgage,0,Approved,2,56657,13,191526,Medium
C100400,20,Female,Married,Bachelors,Unemployed,131690,359832,120,596,4,Own,0,Ongoing,4,7582,5,332215,Medium
C100401,57,Female,Single,Other,Self-Employed,187893,207032,24,418,4,Rent,1,Ongoing,1,33058,18,347173,Low
C100402,63,Female,Widowed,Other,Self-Employed,145592,473691,36,375,4,Rent,1,Approved,8,13750,9,374542,High
C100403,41,Male,Widowed,Bachelors,Retired,26073,326613,24,557,0,Mortgage,1,Ongoing,7,82220,16,20588,Low
C100404,67,Male,Single,Other,Employed,38101,362933,48,831,3,Rent,1,Rejected,4,14995,18,395693,Low
C100405,49,Female,Widowed,PhD,Unemployed,182498,432612,24,650,3,Rent,1,Rejected,0,7432,19,157092,Low
C100406,64,Female,Widowed,Other,Unemployed,114877,280320,180,576,3,Own,0,Closed,4,28552,16,481625,Low
C100407,39,Male,Married,Other,Retired,27313,70036,36,554,3,Mortgage,1,Rejected,3,31417,13,475516,Low
C100408,40,Female,Widowed,Bachelors,Employed,181845,12907,12,563,2,Mortgage,0,Rejected,8,27590,6,108023,Low
C100409,19,Female,Single,PhD,Unemployed,179075,8372,12,328,0,Mortgage,0,Rejected,1,96672,18,308795,Medium
C100410,44,Male,Married,Masters,Retired,79668,163644,24,766,1,Own,0,Approved,6,10496,6,35389,High
C100411,59,Male,Single,High School,Unemployed,111956,291736,120,334,0,Rent,0,Rejected,1,67282,11,36349,Low
C100412,19,Male,Divorced,PhD,Self-Employed,135087,411318,36,593,3,Mortgage,0,Ongoing,2,57858,5,136734,Low
C100413,43,Female,Single,Masters,Unemployed,139451,113093,60,502,2,Mortgage,0,Closed,2,8870,7,19485,Medium
C100414,34,Female,Single,PhD,Unemployed,112675,265529,12,367,2,Own,0,Ongoing,9,60765,8,118337,Medium
C100415,57,Male,Married,Masters,Unemployed,111634,161714,240,430,0,Own,0,Ongoing,7,10444,17,486150,Low
C100416,50,Male,Widowed,Masters,Employed,193366,270283,48,410,1,Mortgage,0,Rejected,1,343,9,460957,Low
C100417,26,Female,Single,PhD,Employed,164654,82179,180,823,3,Mortgage,1,Closed,0,15898,15,240800,Low
C100418,60,Male,Married,Bachelors,Retired,129119,285787,36,587,2,Own,0,Ongoing,5,77175,16,36207,High
C100419,65,Female,Divorced,PhD,Employed,164832,236626,36,342,3,Own,1,Closed,5,75880,0,132454,Low
C100420,56,Female,Married,PhD,Unemployed,91791,371569,180,593,3,Own,0,Rejected,0,89156,6,418414,Medium
C100421,46,Male,Married,Masters,Unemployed,102158,65117,12,584,3,Own,1,Ongoing,4,49258,8,209445,Low
C100422,59,Male,Widowed,High School,Employed,187055,164852,180,318,4,Rent,0,Approved,8,54963,11,300434,Low
C100423,43,Female,Single,Masters,Employed,191381,111485,180,806,3,Rent,0,Ongoing,9,28773,0,105096,Low
C100424,52,Male,Divorced,Other,Unemployed,49715,380751,60,846,3,Mortgage,0,Ongoing,9,5783,9,57173,Low
C100425,67,Male,Married,PhD,Unemployed,187487,218275,240,347,1,Rent,0,Closed,4,92711,9,63391,Low
C100426,42,Male,Single,PhD,Self-Employed,108260,65332,180,518,1,Own,1,Closed,6,19744,9,195229,Low
C100427,41,Male,Single,Bachelors,Retired,154724,35632,48,487,4,Mortgage,0,Closed,5,47240,6,65669,Low
